일자,제휴사명,년월,년,월,일,요일,주차,기간,매체,디바이스,상품,노출,클릭,목표 광고비,집행 광고비,목표 결제금액,결제거래액,결제순매출액,목표 결제건수,결제건수,목표CPP,CPP,목표UV(D),UV(D),목표 증분UV,증분 UV,제휴사명2,제휴사명3,디바이스2
2025-10-23,네이버_PC_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NAVER,PC,SA,164318,3060,394230,305197,37817660,37415440,1945805,284,264,1388,1156,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-23,네이버_M_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NAVER,MOBILE,SA,2211840,14171,1013080,1343604,12354740,11593100,-135600,112,146,9045,9203,5065,7383,2825,2159,02_네이버_S,04_네이버_M_S,02_MC
2025-10-23,다음_PC_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,DAUM,PC,SA,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-23,다음_M_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,DAUM,MOBILE,SA,41,2,0,143,0,0,0,0,0,0,0,0,4,0,4,03_다음_S,06_다음_M_S,02_MC
2025-10-23,구글_M_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SA,139947,2571,1060000,812930,9556450,7074070,189107,138,88,7681,9238,1631,906,1344,676,04_구글_S,08_구글_M_S,02_MC
2025-10-23,구글_PC_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,GOOGLE,PC,SA,14083,5554,520000,765339,66934180,51790260,3715764,547,376,951,2035,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-23,네이버_PC_S_쇼핑,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NAVER,PC,SH,462331,4862,873400,549034,16561830,15294010,704629,128,108,6823,5084,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-23,네이버_M_S_쇼핑,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NAVER,MOBILE,SH,2141838,24359,3673440,2643299,69979210,64262550,1636658,835,623,4399,4243,9928,6423,8137,5795,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-23,구글_PC_S_쇼핑,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,GOOGLE,PC,SH,85275,1543,0,42020,0,7250020,727167,0,78,0,539,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-23,구글_M_S_쇼핑,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SH,309728,1438,0,163981,0,2651730,130053,0,23,0,7130,0,743,0,554,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-23,네이트_PC_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NATE,PC,SA,302430,752,183871,183871,2075990,1721130,141370,35,23,5253,7994,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-23,네이트_M_S,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NATE,MOBILE,SA,40151,34,0,0,0,142700,8610,0,2,0,0,19,22,17,17,05_네이트,10_네이트_M_S,02_MC
2025-10-23,네이버_PC_BS,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NAVER,PC,BR,22521,12593,937333,937334,108218620,112187362,7361855,928,732,1010,1281,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-23,네이버_M_BS,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,NAVER,MOBILE,BR,25910,12875,1275891,1275891,50316260,79495431,2482696,545,643,2341,1984,3429,3314,2245,2250,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-23,구글_M_디멘드젠,2025-10,2025,10,23,목,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,DemandGen,5934,184,209678,21194,55540,0,0,2,0,104839,0,2467,155,1126,119,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-24,네이버_PC_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NAVER,PC,SA,148561,2543,363760,271909,37817660,26819250,2202242,284,210,1281,1295,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-24,네이버_M_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NAVER,MOBILE,SA,2175170,14741,976900,1394828,11627990,15353120,-122122,105,142,9304,9823,4885,7680,2627,2208,02_네이버_S,04_네이버_M_S,02_MC
2025-10-24,다음_PC_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,DAUM,PC,SA,155,2,0,504,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-24,다음_M_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,DAUM,MOBILE,SA,40,0,0,0,0,0,0,0,0,0,0,0,9,0,9,03_다음_S,06_다음_M_S,02_MC
2025-10-24,구글_M_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SA,111060,2811,1060000,816662,9624710,10707600,286224,139,134,7626,6094,1631,898,1331,661,04_구글_S,08_구글_M_S,02_MC
2025-10-24,구글_PC_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,GOOGLE,PC,SA,13972,5689,520000,561803,58009630,64140130,5157327,474,424,1097,1325,0,1,0,1,04_구글_S,07_구글_PC_S,01_PC
2025-10-24,네이버_PC_S_쇼핑,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NAVER,PC,SH,398752,4317,842210,411664,18123660,7267010,207227,140,77,6016,5346,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-24,네이버_M_S_쇼핑,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NAVER,MOBILE,SH,2253887,26333,3513670,3075340,69142410,40628890,1027840,825,538,4259,5716,9896,6794,8030,6090,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-24,구글_PC_S_쇼핑,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,GOOGLE,PC,SH,94336,908,0,27688,0,2463990,109226,0,26,0,1065,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-24,구글_M_S_쇼핑,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SH,396750,1950,0,202654,0,1330090,85408,0,26,0,7794,0,1033,0,729,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-24,네이트_PC_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NATE,PC,SA,285081,679,183871,183871,1953880,1127980,77074,33,24,5572,7661,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-24,네이트_M_S,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NATE,MOBILE,SA,44284,31,0,0,0,39900,1988,0,1,0,0,19,21,17,16,05_네이트,10_네이트_M_S,02_MC
2025-10-24,네이버_PC_BS,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NAVER,PC,BR,19232,10872,937333,937334,107042330,77461570,5287021,918,675,1021,1389,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-24,네이버_M_BS,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,NAVER,MOBILE,BR,23562,11795,1275891,1275891,49769340,59356841,1966722,540,561,2363,2274,3429,3024,2191,1993,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-24,구글_M_디멘드젠,2025-10,2025,10,24,금,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,DemandGen,98149,2751,209678,328183,53290,9300,886,2,1,104839,328183,2467,2145,1065,1752,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-25,네이버_PC_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NAVER,PC,SA,23552,582,67250,44232,5222650,5857160,279598,39,65,1724,680,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-25,네이버_M_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NAVER,MOBILE,SA,2267318,13855,795990,947920,3488400,7379940,72250,32,82,24875,11560,3980,7162,2060,1945,02_네이버_S,04_네이버_M_S,02_MC
2025-10-25,다음_PC_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,DAUM,PC,SA,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-25,다음_M_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,DAUM,MOBILE,SA,46,1,0,76,0,0,0,0,0,0,0,0,1,0,1,03_다음_S,06_다음_M_S,02_MC
2025-10-25,구글_M_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SA,126927,2544,1060000,690128,5733870,15906140,510308,83,104,12771,6636,1631,920,1318,675,04_구글_S,08_구글_M_S,02_MC
2025-10-25,구글_PC_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,GOOGLE,PC,SA,4973,1883,520000,243723,19634030,14732230,893702,160,154,3250,1583,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-25,네이버_PC_S_쇼핑,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NAVER,PC,SH,112395,1256,99820,60458,3494630,2793400,103916,27,28,3697,2159,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-25,네이버_M_S_쇼핑,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NAVER,MOBILE,SH,1472448,20768,1240130,1003590,31975030,35473810,1498259,717,476,1730,2108,7590,5299,6096,4820,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-25,구글_PC_S_쇼핑,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,GOOGLE,PC,SH,70656,604,0,24241,0,2375090,153693,0,21,0,1154,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-25,구글_M_S_쇼핑,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SH,428783,1846,0,197907,0,913550,62124,0,22,0,8996,0,954,0,687,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-25,네이트_PC_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NATE,PC,SA,123821,458,183871,183871,732700,466000,46164,12,13,15323,14144,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-25,네이트_M_S,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NATE,MOBILE,SA,35663,17,0,0,0,59430,2164,0,1,0,0,19,16,17,12,05_네이트,10_네이트_M_S,02_MC
2025-10-25,네이버_PC_BS,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NAVER,PC,BR,6543,3590,937333,937334,21173210,12924080,670646,182,166,5150,5647,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-25,네이버_M_BS,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,NAVER,MOBILE,BR,20540,10467,1275891,1275891,41565600,58404881,1643274,451,548,2829,2328,3429,2849,2137,1898,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-25,구글_M_디멘드젠,2025-10,2025,10,25,토,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,DemandGen,135522,3423,209678,432022,6550,92370,8026,0,4,0,108006,2467,2806,1005,2367,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-26,네이버_PC_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,NAVER,PC,SA,44917,564,84070,42275,6528310,7637330,600539,49,79,1716,535,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-26,네이버_M_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,NAVER,MOBILE,SA,2389207,14572,1085440,992503,3924450,3718360,76293,36,66,30151,15038,5418,7544,2695,2089,02_네이버_S,04_네이버_M_S,02_MC
2025-10-26,다음_PC_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,DAUM,PC,SA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-26,다음_M_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,DAUM,MOBILE,SA,48,2,500,143,10000,0,0,1,0,500,0,8,9,6,8,03_다음_S,06_다음_M_S,02_MC
2025-10-26,구글_M_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SA,165924,2883,1060000,893242,6689520,7173320,368429,97,123,10928,7262,1622,1144,1298,907,04_구글_S,08_구글_M_S,02_MC
2025-10-26,구글_PC_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,GOOGLE,PC,SA,5527,2140,510000,371999,24988760,12561480,830137,204,203,2500,1833,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-26,네이버_PC_S_쇼핑,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,NAVER,PC,SH,118986,1459,124770,69379,2800490,2357820,117517,22,26,5671,2668,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-26,네이버_M_S_쇼핑,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,NAVER,MOBILE,SH,1580257,23218,1240130,1104385,31975030,37071070,1721640,381,534,3255,2068,7690,6174,6114,5608,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-26,구글_PC_S_쇼핑,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,GOOGLE,PC,SH,107158,895,0,38371,0,2586470,133850,0,24,0,1599,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-26,구글_M_S_쇼핑,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,GOOGLE,MOBILE,SH,559841,1905,0,199385,0,859840,36389,0,27,0,7385,0,1001,0,699,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-26,네이트_PC_S,2025-10,2025,10,26,일,43,2025-10-20~2025-10-26,NATE,PC,SA,118008,422,183871,183871,805970,379420,17460,13,8,14144,22984,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
